transaction_id,transaction_date,posting_date,currency,amount,transaction_type,category,sub_category,counterparty,payment_method,department,cost_center,transaction_status, invoice_id,due_date,settlement_date
4519,06-02-2024,10-11-2023,PLN,$-15646.39,Expense,Payroll,Rent,Quinu,Cash,Human Resources,CC-609 ,Reversed,INV-76080,1/27/2025,9/25/2024
4520,10-11-2023,16-04-2023,BRL,$140773.25,Transfer,Payroll,Rent,Chatterpoint,UPI,Training,CC-767 ,Pending,INV-61757,12/24/2024,2/28/2025
4521,02-01-2024,28-10-2023,NIO,$56842.72,Income,Payroll,Salaries,Divape,Cash,Sales,CC-124 ,Failed,INV-71991,2/17/2024,08-12-2023
4522,25-09-2024,23-12-2023,RUB,$-45122.07,Income,Technology,Software Subscriptions,Dabshots,Bank Transfer,Services,CC-200 ,Failed,INV-06935,12/19/2024,07-02-2023
4523,18-01-2023,19-08-2024,CNY,$103962.40,Income,Sales,Salaries,Minyx,UPI,Accounting,CC-461 ,Posted,INV-88113,01-06-2023,11-11-2024
4524,13-05-2023,20-07-2024,EUR,$31176.16,Transfer,Sales,Logistics,Skilith,Credit Card,Legal,CC-876 ,Posted,INV-99404,11-10-2024,7/25/2023
4525,09-07-2024,18-07-2023,CNY,$149539.96,Expense,Operations,Cloud Services,Linktype,UPI,Training,CC-430 ,Posted,INV-38804,12/28/2024,8/28/2024
4526,11-12-2023,12-05-2023,EUR,$184394.30,Expense,Technology,Logistics,Photobean,Debit Card,Research and Development,CC-027 ,Posted,INV-17264,1/27/2023,5/24/2023
4527,26-11-2023,05-12-2023,IRR,$92384.94,Transfer,Payroll,Salaries,Dynabox,Credit Card,Services,CC-422 ,Posted,INV-42189,06-04-2024,1/21/2024
4528,18-06-2024,18-07-2023,BTN,$53812.28,Transfer,Operations,Logistics,Podcat,Bank Transfer,Business Development,CC-526 ,Pending,INV-91794,8/16/2024,12/16/2024
4529,29-03-2024,20-12-2023,RUB,$132654.15,Income,Operations,Software Subscriptions,Gabcube,Cash,Marketing,CC-520 ,Pending,INV-73953,07-11-2023,1/25/2024
4530,04-11-2023,07-07-2024,CNY,$152999.97,Transfer,Operations,Advertising,Rhyzio,Credit Card,Legal,CC-026 ,Pending,INV-93280,06-04-2024,7/20/2024
4531,19-05-2023,24-02-2024,THB,$199548.09,Expense,Marketing,Salaries,Oodoo,UPI,Research and Development,CC-498 ,Pending,INV-78591,01-04-2024,8/28/2023
4532,24-01-2023,14-05-2024,CNY,$127895.21,Transfer,Sales,Software Subscriptions,Kare,Bank Transfer,Marketing,CC-099 ,Pending,INV-01239,8/25/2024,5/19/2024
4533,24-07-2023,02-12-2024,EUR,$60444.24,Transfer,Technology,Salaries,Muxo,Bank Transfer,Sales,CC-535 ,Pending,INV-10045,8/28/2024,07-09-2023
4534,09-02-2023,22-04-2024,CAD,$177320.42,Transfer,Administration,Salaries,Digitube,Credit Card,Legal,CC-182 ,Reversed,INV-67375,04-01-2023,6/19/2023
4535,02-08-2023,04-03-2023,GTQ,$143093.39,Income,Operations,Cloud Services,Layo,Credit Card,Human Resources,CC-352 ,Pending,INV-64941,11/22/2023,10/28/2023
4536,24-07-2024,05-08-2024,CNY,$42806.59,Income,Technology,Cloud Services,Ntag,Bank Transfer,Accounting,CC-811 ,Failed,INV-26974,2/26/2025,12-09-2024
4537,02-06-2023,,MXN,$177222.18,Expense,Payroll,Software Subscriptions,Yakijo,Credit Card,Legal,CC-568 ,Pending,INV-55874,3/30/2025,05-02-2024
4538,02-04-2023,17-03-2024,CNY,$-18412.08,Expense,Operations,Advertising,Ooba,Bank Transfer,Support,CC-036 ,Reversed,INV-09310,1/13/2024,8/21/2024
4539,16-12-2023,30-10-2024,PHP,$158638.73,Income,Payroll,Salaries,Agimba,UPI,Support,CC-391 ,Posted,INV-84677,06-01-2024,3/27/2023
4540,14-04-2023,24-09-2024,CNY,$69324.75,Transfer,Marketing,Salaries,Babblestorm,Debit Card,Support,CC-548 ,Failed,INV-15419,09-07-2024,04-02-2023
4541,16-05-2023,14-01-2023,CNY,$129538.48,Income,Payroll,Advertising,Tazzy,Credit Card,Business Development,CC-660 ,Posted,INV-61064,11-06-2024,02-10-2024
4542,10-04-2024,30-01-2024,RUB,$75538.86,Expense,Marketing,Rent,Zoombeat,Credit Card,Accounting,CC-902 ,Failed,INV-55166,12/26/2023,01-03-2023
4543,19-04-2023,04-08-2024,SYP,$26849.39,Transfer,Marketing,Cloud Services,Kwilith,Credit Card,Product Management,CC-714 ,Reversed,INV-10698,10-08-2024,11-04-2024
4544,12-01-2024,13-05-2024,IDR,$159614.14,Expense,Administration,Software Subscriptions,Rhyloo,Debit Card,Support,CC-093 ,Reversed,INV-88994,02-08-2025,6/27/2023
4545,01-09-2023,19-02-2023,EUR,$95959.72,Income,Operations,Rent,Aivee,Debit Card,Engineering,CC-844 ,Pending,INV-63855,07-04-2024,9/26/2023
4546,24-08-2023,19-09-2023,EUR,$62907.42,Transfer,Marketing,Advertising,Skinix,Debit Card,Human Resources,CC-231 ,Posted,INV-50880,05-02-2023,04-09-2023
4547,20-11-2023,21-12-2024,CNY,$173312.37,Expense,Operations,Logistics,Linkbuzz,Bank Transfer,Legal,CC-440 ,Reversed,INV-75155,7/30/2024,04-05-2023
4548,29-07-2023,25-10-2024,ILS,$99570.52,Income,Marketing,Advertising,Vidoo,Bank Transfer,Accounting,CC-212 ,Reversed,INV-15380,04-04-2024,12-10-2024
4549,16-06-2024,21-07-2024,IDR,$-10658.00,Transfer,Marketing,Rent,Realblab,Debit Card,Training,CC-352 ,Pending,INV-49872,03-07-2023,1/19/2024
4550,20-11-2024,10-12-2023,CNY,$52296.54,Income,Administration,Cloud Services,Meeveo,Cash,Engineering,CC-140 ,Reversed,INV-42513,11-05-2023,11/30/2024
4551,13-06-2024,20-02-2023,PLN,$128227.34,Transfer,Payroll,Advertising,Meeveo,UPI,Marketing,CC-917 ,Posted,INV-63812,07-12-2024,4/22/2024
4552,05-03-2024,13-12-2023,USD,$63372.72,Expense,Operations,Logistics,Jabbersphere,Cash,Marketing,CC-514 ,Reversed,INV-00517,3/26/2023,03-02-2024
4553,26-03-2024,02-04-2024,SEK,$146960.35,Income,Technology,Salaries,Jaxworks,Cash,Legal,CC-895 ,Reversed,INV-90533,6/15/2023,06-06-2023
4554,04-11-2023,13-02-2024,PLN,$12183.07,Transfer,Administration,Salaries,Rhynyx,Debit Card,Business Development,CC-286 ,Failed,INV-00485,2/23/2023,12-05-2024
4555,11-09-2024,23-06-2023,IDR,$92400.41,Income,Marketing,Rent,Aimbu,Credit Card,Human Resources,CC-485 ,Failed,INV-03885,2/23/2025,10-05-2023
4556,06-06-2023,20-06-2024,BRL,$87310.10,Transfer,Payroll,Software Subscriptions,Edgewire,Cash,Engineering,CC-222 ,Failed,INV-81580,10/31/2023,01-12-2025
4557,23-08-2023,10-03-2023,BRL,$122469.62,Income,Payroll,Salaries,Voonix,Debit Card,Support,CC-674 ,Pending,INV-89879,1/30/2023,09-06-2024
4558,28-02-2023,05-02-2024,TND,$65261.96,Expense,Technology,Logistics,Jamia,UPI,Marketing,CC-414 ,Reversed,INV-50762,11-04-2023,12/13/2023
4559,08-04-2023,10-03-2023,CZK,$47196.70,Transfer,Marketing,Logistics,Oba,UPI,Engineering,CC-147 ,Pending,INV-37600,7/14/2024,1/26/2024
4560,14-04-2023,16-01-2023,IDR,$143723.11,Income,Administration,Advertising,Flashset,Bank Transfer,Training,CC-633 ,Reversed,INV-02537,09-01-2023,04-04-2023
4561,11-01-2023,19-11-2024,KRW,$-26914.66,Income,Technology,Software Subscriptions,Zooveo,Bank Transfer,Human Resources,CC-446 ,Pending,INV-66683,12-03-2023,5/25/2023
4562,03-09-2024,30-04-2024,JPY,$116650.08,Expense,Marketing,Cloud Services,Geba,Debit Card,Marketing,CC-625 ,Reversed,INV-95079,10/27/2024,3/30/2025
4563,23-11-2023,04-06-2024,MXN,$148327.13,Expense,Administration,Rent,Tagpad,UPI,Accounting,CC-691 ,Reversed,INV-65035,06-02-2024,4/19/2024
4564,02-05-2024,04-08-2024,HNL,$198441.51,Expense,Marketing,Logistics,Layo,UPI,Training,CC-141 ,Posted,INV-75257,05-06-2023,09-02-2023
4565,20-08-2024,18-08-2023,UAH,$114471.78,Expense,Operations,Advertising,InnoZ,Cash,Engineering,CC-793 ,Reversed,INV-26132,03-07-2023,3/19/2023
4566,01-09-2024,01-03-2024,RUB,$-15153.33,Transfer,Operations,Logistics,Tavu,UPI,Accounting,CC-353 ,Reversed,INV-13203,7/21/2023,10/26/2024
4567,04-03-2024,,EUR,$177896.16,Expense,Payroll,Salaries,Npath,UPI,Accounting,CC-919 ,Reversed,INV-45933,06-01-2024,08-02-2023
4568,02-09-2023,20-01-2024,PKR,$149844.64,Expense,Operations,Software Subscriptions,Vinder,Debit Card,Product Management,CC-231 ,Failed,INV-60831,6/17/2023,8/26/2023
4569,22-08-2024,28-04-2023,EUR,$-42594.61,Transfer,Marketing,Rent,Divape,Credit Card,Marketing,CC-537 ,Pending,INV-67197,08-09-2023,1/28/2023
4570,09-08-2024,09-05-2024,AFN,$134936.17,Expense,Technology,Logistics,Skippad,Credit Card,Sales,CC-492 ,Pending,INV-21979,3/13/2025,01-11-2024
4571,15-12-2024,23-06-2023,EUR,$84511.81,Transfer,Marketing,Salaries,Zazio,Bank Transfer,Sales,CC-906 ,Failed,INV-44423,10-05-2023,12/21/2024
4572,29-09-2023,02-11-2023,IDR,$117686.52,Income,Sales,Cloud Services,Browsetype,Credit Card,Marketing,CC-313 ,Reversed,INV-52260,02-08-2025,07-09-2024
4573,24-11-2024,22-05-2023,PAB,$-4937.26,Expense,Technology,Software Subscriptions,Twitternation,UPI,Sales,CC-693 ,Posted,INV-59937,03-10-2025,9/26/2023
4574,11-11-2023,,XAF,$133407.27,Income,Marketing,Rent,Bubblemix,Debit Card,Product Management,CC-495 ,Reversed,INV-26720,12/15/2024,5/15/2024
4575,12-05-2023,30-11-2024,EUR,$99164.14,Expense,Operations,Software Subscriptions,Mydo,UPI,Training,CC-417 ,Reversed,INV-58194,08-03-2023,4/20/2023
4576,28-09-2023,09-05-2023,CZK,$59622.97,Expense,Technology,Advertising,Brightdog,Credit Card,Training,CC-787 ,Posted,INV-77286,03-05-2023,7/13/2023
4577,21-06-2023,11-07-2024,PHP,$-16072.84,Income,Sales,Rent,Feednation,Debit Card,Support,CC-259 ,Pending,INV-13694,5/26/2023,11/30/2023
4578,15-12-2023,30-09-2024,THB,$33829.24,Income,Marketing,Advertising,Yadel,Credit Card,Accounting,CC-864 ,Posted,INV-08071,04-10-2024,1/21/2025
4579,07-10-2024,,CNY,$121372.09,Expense,Administration,Software Subscriptions,Youfeed,Debit Card,Marketing,CC-240 ,Pending,INV-10017,8/22/2024,5/31/2023
4580,24-12-2024,20-09-2023,IDR,$17440.20,Transfer,Marketing,Cloud Services,Skinte,Credit Card,Human Resources,CC-648 ,Pending,INV-81405,6/28/2024,04-10-2024
4581,27-08-2023,01-10-2023,EUR,$174254.77,Income,Technology,Cloud Services,Fiveclub,Debit Card,Research and Development,CC-192 ,Reversed,INV-66117,2/23/2024,01-07-2023
4582,03-10-2024,24-02-2024,EUR,$159722.62,Expense,Sales,Rent,Livefish,Bank Transfer,Product Management,CC-771 ,Pending,INV-44483,6/23/2023,12/20/2023
4583,11-10-2024,17-01-2024,COP,$101561.63,Income,Administration,Cloud Services,Cogibox,UPI,Legal,CC-721 ,Failed,INV-24782,10-11-2023,03-05-2025
4584,28-01-2023,,AFN,$-49736.07,Income,Technology,Rent,Quamba,Bank Transfer,Services,CC-804 ,Pending,INV-79031,2/25/2025,04-06-2024
4585,22-10-2024,20-08-2023,CNY,$135952.64,Transfer,Sales,Cloud Services,Divavu,Bank Transfer,Human Resources,CC-593 ,Pending,INV-87860,10/27/2024,08-01-2024
4586,29-05-2024,09-12-2024,THB,$191139.07,Transfer,Payroll,Rent,Einti,UPI,Human Resources,CC-045 ,Posted,INV-53769,9/25/2023,01-09-2023
4587,09-09-2023,18-08-2023,CNY,$107877.36,Income,Administration,Rent,Quinu,Bank Transfer,Research and Development,CC-639 ,Reversed,INV-16283,10/30/2024,12-03-2024
4588,23-06-2023,03-05-2023,RUB,$90596.83,Income,Marketing,Logistics,Topicshots,Bank Transfer,Support,CC-372 ,Reversed,INV-50905,7/19/2023,07-04-2023
4589,05-11-2024,25-12-2024,LTL,$120057.26,Expense,Technology,Rent,Quatz,Bank Transfer,Support,CC-361 ,Reversed,INV-59950,8/29/2024,9/29/2023
4590,01-08-2023,13-08-2024,XAF,$75563.66,Expense,Payroll,Software Subscriptions,Babbleset,Debit Card,Marketing,CC-898 ,Failed,INV-95252,9/30/2024,5/22/2023
4591,21-12-2024,07-10-2023,PLN,$79261.56,Income,Administration,Cloud Services,Thoughtstorm,Bank Transfer,Legal,CC-083 ,Pending,INV-47855,7/28/2023,01-08-2025
4592,12-10-2024,07-08-2023,CNY,$29912.87,Income,Marketing,Salaries,Avavee,Cash,Research and Development,CC-893 ,Pending,INV-55237,3/22/2023,04-09-2024
4593,09-11-2023,02-06-2024,UZS,$28655.05,Transfer,Payroll,Software Subscriptions,Layo,Debit Card,Product Management,CC-290 ,Posted,INV-23395,7/15/2024,12-08-2023
4594,02-09-2024,16-08-2023,UAH,$-15726.93,Expense,Marketing,Software Subscriptions,Geba,Credit Card,Training,CC-573 ,Reversed,INV-93343,07-05-2023,3/24/2024
4595,18-05-2024,31-05-2023,CNY,$-33546.65,Income,Payroll,Cloud Services,Feedbug,Debit Card,Support,CC-969 ,Pending,INV-43247,6/29/2024,08-11-2024
4596,14-05-2024,28-05-2024,CNY,$182003.36,Transfer,Sales,Advertising,Oyonder,UPI,Services,CC-623 ,Posted,INV-88480,08-06-2024,07-08-2024
4597,16-01-2024,05-09-2023,RUB,$121401.06,Income,Operations,Salaries,Fadeo,Cash,Human Resources,CC-969 ,Reversed,INV-65628,4/29/2024,03-04-2025
4598,20-01-2023,08-03-2023,USD,$23076.87,Income,Administration,Salaries,Oyoyo,Cash,Accounting,CC-909 ,Pending,INV-46976,1/23/2025,08-05-2024
4599,03-01-2024,15-02-2023,CNY,$135356.25,Expense,Payroll,Cloud Services,Jayo,Credit Card,Marketing,CC-845 ,Pending,INV-55467,04-04-2023,1/31/2024
4600,01-09-2023,30-08-2023,NAD,$127278.19,Income,Marketing,Rent,Tambee,Cash,Engineering,CC-195 ,Reversed,INV-23617,1/23/2024,9/28/2024
4601,23-08-2024,19-02-2024,SEK,$46496.61,Income,Marketing,Logistics,Livetube,Debit Card,Services,CC-408 ,Reversed,INV-93753,04-08-2023,11/16/2023
4602,23-06-2023,18-01-2024,BRL,$-6902.00,Income,Payroll,Software Subscriptions,Blogtag,Debit Card,Training,CC-755 ,Posted,INV-66344,04-02-2023,08-12-2024
4603,27-11-2023,14-03-2024,CAD,$9972.50,Expense,Payroll,Advertising,Yambee,Credit Card,Training,CC-661 ,Pending,INV-85660,3/18/2024,09-01-2024
4604,18-04-2024,27-09-2024,IDR,$35519.95,Income,Technology,Rent,Tagopia,UPI,Engineering,CC-451 ,Reversed,INV-72446,5/29/2023,11-08-2024
4605,12-11-2024,,PHP,$176311.93,Income,Operations,Rent,Thoughtsphere,Credit Card,Training,CC-009 ,Posted,INV-19346,3/24/2025,8/25/2023
4606,02-03-2024,24-03-2024,EUR,$118651.76,Income,Sales,Advertising,Aivee,Bank Transfer,Engineering,CC-787 ,Failed,INV-36603,3/18/2023,1/14/2025
4607,08-02-2024,26-04-2024,PHP,$3879.43,Income,Technology,Logistics,Jabberbean,Bank Transfer,Business Development,CC-129 ,Reversed,INV-10417,10/16/2024,11/18/2023
4608,18-07-2023,,IDR,$61376.98,Transfer,Marketing,Cloud Services,Tambee,UPI,Business Development,CC-727 ,Reversed,INV-98443,07-04-2024,8/19/2024
4609,09-09-2024,29-05-2024,YER,$169419.31,Expense,Technology,Logistics,Quamba,Bank Transfer,Research and Development,CC-074 ,Failed,INV-19890,02-04-2024,11/24/2024
4610,09-12-2024,25-10-2024,EUR,$45336.28,Expense,Administration,Rent,Realfire,Bank Transfer,Support,CC-166 ,Pending,INV-05437,3/28/2025,01-03-2024
4611,25-06-2024,23-05-2023,PHP,$181001.89,Transfer,Operations,Advertising,Kaymbo,Cash,Engineering,CC-323 ,Pending,INV-50964,01-03-2024,4/23/2024
4612,17-06-2023,08-01-2024,IDR,$-17313.65,Expense,Marketing,Advertising,JumpXS,Credit Card,Business Development,CC-510 ,Failed,INV-30516,12/30/2024,11/27/2023
4613,07-05-2023,12-10-2024,IDR,$10651.64,Expense,Administration,Cloud Services,Thoughtsphere,Bank Transfer,Product Management,CC-152 ,Reversed,INV-54470,02-03-2023,11-11-2024
4614,01-07-2023,30-03-2023,CNY,$87713.75,Transfer,Marketing,Logistics,Youtags,Cash,Engineering,CC-094 ,Posted,INV-03378,5/18/2024,3/24/2025
4615,10-11-2023,10-01-2024,RUB,$145430.07,Expense,Operations,Rent,Zoombox,Cash,Legal,CC-909 ,Failed,INV-33172,7/28/2023,2/24/2023
4616,07-03-2024,23-09-2024,RUB,$94044.83,Expense,Payroll,Advertising,Jabbercube,UPI,Support,CC-749 ,Pending,INV-58147,06-05-2024,04-10-2023
4617,17-04-2023,10-05-2023,CNY,$-34877.06,Income,Marketing,Software Subscriptions,Browsetype,Credit Card,Support,CC-460 ,Reversed,INV-61246,06-04-2024,3/30/2024
4618,09-01-2024,02-02-2024,CNY,$28651.72,Income,Sales,Cloud Services,Bubblebox,Debit Card,Support,CC-405 ,Failed,INV-22174,5/20/2023,4/16/2024
4619,24-12-2023,27-12-2023,CUP,$142271.40,Expense,Technology,Salaries,Gigashots,Credit Card,Accounting,CC-032 ,Failed,INV-02700,06-02-2023,02-03-2024
4620,11-08-2023,20-12-2023,HTG,$90327.61,Transfer,Sales,Salaries,Midel,Bank Transfer,Support,CC-481 ,Failed,INV-46106,6/15/2023,9/20/2024
4621,14-01-2023,27-05-2023,CNY,$57003.16,Income,Sales,Logistics,Babbleblab,Bank Transfer,Human Resources,CC-684 ,Failed,INV-09808,10/23/2023,08-09-2024
4622,10-03-2024,22-12-2024,JPY,$110832.54,Expense,Administration,Rent,Youspan,Credit Card,Human Resources,CC-813 ,Posted,INV-01226,10-09-2023,8/29/2024
4623,08-01-2023,27-07-2024,PEN,$139465.01,Expense,Payroll,Advertising,Tanoodle,Cash,Support,CC-149 ,Posted,INV-60651,01-08-2023,12/19/2023
4624,17-11-2023,06-02-2023,EUR,$95338.60,Income,Sales,Advertising,Tagfeed,UPI,Accounting,CC-524 ,Posted,INV-27356,1/29/2025,2/21/2023
4625,28-04-2023,05-05-2023,RUB,$-31756.39,Expense,Marketing,Salaries,Browseblab,UPI,Accounting,CC-687 ,Reversed,INV-80463,3/28/2023,02-03-2024
4626,22-11-2023,10-01-2023,SEK,$163168.94,Transfer,Technology,Rent,Youspan,Cash,Engineering,CC-299 ,Pending,INV-44743,1/19/2024,10/21/2023
4627,05-12-2023,19-01-2023,THB,$51216.68,Transfer,Sales,Salaries,Babbleset,Bank Transfer,Training,CC-974 ,Reversed,INV-15545,10/27/2023,06-03-2023
4628,04-10-2024,07-02-2023,EUR,$99199.32,Income,Marketing,Software Subscriptions,Yodo,UPI,Services,CC-419 ,Pending,INV-50086,09-06-2023,01-08-2023
4629,24-08-2023,,PHP,$191737.25,Transfer,Operations,Cloud Services,Demizz,Debit Card,Accounting,CC-080 ,Failed,INV-84714,3/20/2024,10/30/2024
4630,06-06-2023,04-04-2024,RUB,$57132.91,Transfer,Sales,Advertising,Oba,Bank Transfer,Marketing,CC-958 ,Posted,INV-27129,1/18/2023,04-01-2024
4631,21-08-2023,25-05-2023,BYR,$74147.85,Transfer,Administration,Software Subscriptions,Jabberstorm,Debit Card,Marketing,CC-885 ,Reversed,INV-30293,07-08-2024,5/18/2023
4632,19-10-2023,09-10-2023,AMD,$157561.64,Income,Payroll,Cloud Services,Plambee,UPI,Accounting,CC-103 ,Posted,INV-17903,4/25/2023,08-01-2023
4633,20-01-2024,17-04-2023,IDR,$198060.71,Expense,Payroll,Salaries,Avaveo,Debit Card,Legal,CC-782 ,Posted,INV-90159,07-01-2024,4/29/2024
4634,03-05-2024,02-12-2023,ARS,$176194.27,Expense,Operations,Advertising,Yoveo,Cash,Marketing,CC-987 ,Posted,INV-98352,10/23/2023,09-05-2023
4635,20-01-2024,19-08-2023,IDR,$140049.93,Transfer,Technology,Salaries,Brainlounge,Cash,Product Management,CC-840 ,Posted,INV-93797,1/23/2025,3/22/2025
4636,27-06-2024,15-08-2023,EUR,$94598.91,Income,Marketing,Advertising,Aimbu,Credit Card,Sales,CC-604 ,Failed,INV-92742,8/25/2024,12/25/2023
4637,18-02-2024,09-11-2024,ZAR,$68616.30,Transfer,Marketing,Logistics,Divavu,Cash,Training,CC-403 ,Pending,INV-35463,07-03-2024,8/18/2024
4638,17-12-2024,16-01-2024,PLN,$170093.83,Income,Sales,Logistics,DabZ,UPI,Services,CC-466 ,Failed,INV-70305,1/17/2025,4/24/2024
4639,03-05-2024,14-03-2024,MGA,$110950.11,Income,Marketing,Rent,Babblestorm,UPI,Engineering,CC-028 ,Failed,INV-16809,7/13/2023,8/16/2024
4640,21-05-2024,23-07-2023,CRC,$149107.33,Expense,Marketing,Software Subscriptions,Fatz,Cash,Training,CC-256 ,Failed,INV-47172,1/31/2023,10-04-2024
4641,09-09-2023,01-11-2023,EUR,$145718.40,Income,Operations,Advertising,Jabberbean,Bank Transfer,Research and Development,CC-081 ,Failed,INV-55766,11/16/2023,01-11-2023
4642,19-02-2023,20-10-2024,HNL,$161129.83,Transfer,Administration,Cloud Services,Edgeblab,UPI,Services,CC-828 ,Pending,INV-32555,2/22/2025,2/19/2024
4643,22-10-2024,12-01-2023,IDR,$-45234.11,Income,Operations,Logistics,Zoonoodle,Debit Card,Product Management,CC-698 ,Failed,INV-66162,1/23/2023,02-12-2024
4644,25-06-2023,05-04-2024,EUR,$43462.40,Transfer,Operations,Advertising,Fanoodle,Bank Transfer,Training,CC-405 ,Reversed,INV-61065,1/30/2025,9/25/2023
4645,15-03-2024,05-01-2023,CNY,$187485.39,Transfer,Technology,Rent,Quimba,Debit Card,Engineering,CC-432 ,Posted,INV-76481,8/18/2024,2/19/2024
4646,13-06-2023,31-10-2024,EUR,$23198.58,Expense,Payroll,Advertising,Quinu,Cash,Accounting,CC-160 ,Failed,INV-53561,2/26/2023,2/21/2025
4647,10-06-2023,24-12-2024,IDR,$56514.60,Expense,Marketing,Software Subscriptions,Avamba,Bank Transfer,Services,CC-520 ,Pending,INV-96304,03-06-2024,1/13/2025
4648,26-06-2023,03-10-2024,CNY,$121256.00,Transfer,Marketing,Rent,Gigaclub,Cash,Product Management,CC-165 ,Pending,INV-53754,8/21/2023,02-10-2023
4649,22-09-2023,29-10-2023,EUR,$-38033.65,Expense,Marketing,Logistics,Skinix,Cash,Sales,CC-225 ,Failed,INV-68675,03-03-2024,5/29/2023
4650,01-02-2023,09-04-2024,EUR,$186371.45,Income,Payroll,Advertising,Realbridge,Credit Card,Legal,CC-347 ,Pending,INV-29931,3/16/2024,06-05-2023
4651,25-05-2023,08-04-2023,PHP,$10113.56,Expense,Marketing,Software Subscriptions,Thoughtmix,Credit Card,Engineering,CC-421 ,Failed,INV-65312,3/25/2023,01-09-2024
4652,27-12-2023,09-07-2023,PHP,$13480.33,Expense,Sales,Advertising,Twitterbridge,Debit Card,Services,CC-077 ,Pending,INV-17735,6/27/2023,1/21/2025
4653,08-09-2024,10-03-2023,CNY,$149500.70,Transfer,Marketing,Salaries,Oyonder,UPI,Legal,CC-955 ,Failed,INV-73494,12/20/2023,9/23/2023
4654,17-04-2024,11-04-2024,CNY,$12964.25,Income,Marketing,Cloud Services,Kimia,Credit Card,Legal,CC-548 ,Reversed,INV-87649,7/30/2024,9/28/2024
4655,16-05-2024,03-11-2023,JMD,$-17272.53,Expense,Payroll,Software Subscriptions,Skippad,Credit Card,Product Management,CC-870 ,Pending,INV-42337,7/19/2023,11/19/2023
4656,05-07-2023,10-06-2023,THB,$82215.23,Expense,Marketing,Cloud Services,Oyope,Bank Transfer,Accounting,CC-106 ,Posted,INV-96802,04-03-2023,6/18/2023
4657,09-01-2023,27-12-2024,CNY,$6854.96,Expense,Sales,Advertising,Muxo,Credit Card,Training,CC-062 ,Failed,INV-45549,03-02-2023,12/16/2023
4658,24-02-2023,28-03-2023,CNY,$107336.59,Expense,Payroll,Salaries,Fanoodle,UPI,Human Resources,CC-457 ,Failed,INV-51814,5/30/2024,09-06-2024
4659,22-11-2023,07-11-2023,PHP,$110385.38,Transfer,Operations,Logistics,Fatz,Credit Card,Human Resources,CC-975 ,Posted,INV-05044,03-04-2024,09-11-2023
4660,23-10-2023,30-05-2024,RUB,$88214.46,Transfer,Sales,Cloud Services,Jayo,Credit Card,Business Development,CC-648 ,Failed,INV-79445,5/24/2023,11/25/2024
4661,06-10-2024,25-03-2024,EUR,$21632.71,Expense,Marketing,Salaries,Dablist,Cash,Sales,CC-487 ,Reversed,INV-67451,09-01-2023,02-11-2023
4662,08-10-2023,,IDR,$756.36,Expense,Sales,Advertising,Realcube,Debit Card,Accounting,CC-171 ,Posted,INV-86623,12-01-2023,05-10-2024
4663,28-12-2023,20-11-2024,MKD,$75595.54,Expense,Marketing,Logistics,Yata,UPI,Legal,CC-924 ,Pending,INV-58877,8/25/2024,9/18/2024
4664,16-05-2023,28-03-2024,EUR,$135254.60,Expense,Operations,Rent,Dynabox,Credit Card,Legal,CC-353 ,Failed,INV-85968,01-10-2024,2/13/2024
4665,14-01-2024,21-11-2024,IDR,$76435.34,Transfer,Technology,Cloud Services,Plambee,Bank Transfer,Accounting,CC-853 ,Posted,INV-44264,11/15/2024,2/19/2023
4666,22-07-2023,20-09-2024,RUB,$193263.48,Expense,Marketing,Salaries,Mydo,Credit Card,Marketing,CC-960 ,Failed,INV-63895,6/14/2024,12-12-2023
