transaction_id,transaction_date,posting_date,currency,amount,transaction_type,category,sub_category,counterparty,payment_method,department,cost_center,transaction_status, invoice_id,due_date,settlement_date,expense
4323,18-09-2023,19-03-2024,PLN,14665.08,Transfer,Administration,Software Subscriptions,Blogpad,Debit Card,Engineering,CC-749 ,Failed,INV-33757,03-05-2025,01-02-2023,0
4324,01-04-2023,30-12-2024,ARS,145876.94,Expense,Operations,Rent,Layo,Bank Transfer,Business Development,CC-531 ,Posted,INV-95929,18-08-2024,22-11-2023,0
4325,14-10-2023,21-06-2024,CNY,181714.52,Transfer,Payroll,Salaries,Youtags,Bank Transfer,Support,CC-207 ,Failed,INV-47988,02-07-2023,08-10-2023,0
4326,14-12-2024,27-08-2023,CNY,0,Transfer,Administration,Rent,Thoughtstorm,Debit Card,Sales,CC-624 ,Posted,INV-87040,06-08-2023,22-04-2024,12190.23
4327,15-04-2023,21-07-2023,EUR,179438.02,Income,Payroll,Software Subscriptions,Dabvine,UPI,Services,CC-734 ,Reversed,INV-08863,19-03-2025,14-11-2023,0
4328,04-06-2023,,IDR,44977.28,Transfer,Technology,Salaries,Jayo,UPI,Support,CC-259 ,Reversed,INV-07706,17-07-2024,25-06-2024,0
4329,11-07-2024,19-12-2024,CNY,0,Income,Sales,Advertising,Wordtune,Cash,Human Resources,CC-350 ,Reversed,INV-83622,29-06-2024,27-12-2023,10237.79
4330,19-07-2024,14-01-2023,EUR,123098.45,Income,Technology,Logistics,Topicware,Debit Card,Product Management,CC-752 ,Failed,INV-98944,15-02-2025,25-04-2024,0
4331,26-06-2024,05-06-2023,JPY,18091.07,Transfer,Sales,Logistics,Tagchat,UPI,Business Development,CC-099 ,Pending,INV-41856,01-12-2025,28-09-2023,0
4332,21-08-2024,21-11-2023,IRR,111200.98,Transfer,Marketing,Software Subscriptions,Dabfeed,Credit Card,Human Resources,CC-560 ,Pending,INV-75521,03-11-2023,02-02-2023,0
4333,21-11-2024,14-04-2023,ARS,97427.38,Transfer,Marketing,Cloud Services,Jayo,Credit Card,Marketing,CC-308 ,Posted,INV-36591,12-08-2024,07-02-2025,0
4334,27-05-2023,21-03-2024,IDR,6761.63,Transfer,Operations,Salaries,Jamia,Credit Card,Training,CC-586 ,Posted,INV-66958,28-02-2023,21-06-2023,0
4335,03-03-2023,31-07-2024,BRL,122064.93,Transfer,Operations,Advertising,Twimbo,Debit Card,Research and Development,CC-224 ,Failed,INV-80333,31-12-2023,30-03-2023,0
4336,09-07-2024,11-10-2024,VEF,48747.45,Transfer,Marketing,Cloud Services,Ailane,Bank Transfer,Engineering,CC-798 ,Reversed,INV-57823,15-05-2023,25-10-2023,0
4337,25-12-2023,04-10-2024,CZK,27231.06,Expense,Administration,Software Subscriptions,Quimba,Credit Card,Training,CC-530 ,Pending,INV-57125,17-04-2024,27-12-2024,0
4338,28-03-2023,,HRK,134736.93,Transfer,Technology,Rent,Cogibox,UPI,Legal,CC-427 ,Pending,INV-04546,13-10-2024,31-01-2025,0
4339,05-08-2024,14-07-2024,EUR,192270.29,Income,Administration,Salaries,Thoughtstorm,Credit Card,Services,CC-997 ,Pending,INV-52293,09-09-2024,21-03-2023,0
4340,15-05-2023,21-12-2024,EUR,125733.41,Expense,Sales,Salaries,Oba,UPI,Marketing,CC-517 ,Pending,INV-87181,31-08-2023,03-06-2023,0
4341,15-04-2023,05-08-2023,ILS,36637.65,Expense,Technology,Logistics,Tanoodle,Debit Card,Human Resources,CC-171 ,Posted,INV-73213,19-01-2025,03-01-2025,0
4342,21-08-2023,14-02-2023,IDR,0,Income,Technology,Logistics,Flipstorm,Debit Card,Legal,CC-585 ,Posted,INV-59190,07-06-2023,09-02-2025,11506.89
4343,05-11-2024,06-10-2024,CNY,61343.83,Expense,Sales,Cloud Services,Ailane,UPI,Support,CC-500 ,Reversed,INV-44665,31-10-2023,26-04-2024,0
4344,08-09-2023,16-07-2023,UZS,167198.29,Transfer,Technology,Software Subscriptions,Abatz,UPI,Business Development,CC-300 ,Posted,INV-77173,25-09-2024,01-08-2023,0
4345,26-06-2024,14-11-2023,IDR,35448.1,Expense,Marketing,Rent,Edgetag,Cash,Product Management,CC-670 ,Failed,INV-28633,02-03-2024,17-12-2023,0
4346,12-05-2024,24-12-2024,RUB,114531.13,Income,Marketing,Software Subscriptions,Lazzy,Debit Card,Product Management,CC-767 ,Posted,INV-44758,30-03-2024,20-12-2024,0
4347,08-01-2023,,EUR,139499.74,Transfer,Technology,Software Subscriptions,Photospace,Credit Card,Sales,CC-040 ,Failed,INV-42026,29-08-2023,30-11-2023,0
4348,12-06-2024,01-02-2023,CNY,122242.83,Expense,Operations,Salaries,Kazu,Credit Card,Support,CC-478 ,Reversed,INV-81338,01-05-2025,13-03-2023,0
4349,26-08-2023,05-09-2023,RUB,193065.05,Income,Administration,Salaries,Quire,UPI,Business Development,CC-372 ,Pending,INV-74346,03-06-2025,03-10-2024,0
4350,03-09-2023,07-10-2023,CNY,26350.61,Income,Administration,Cloud Services,Wikido,UPI,Human Resources,CC-089 ,Posted,INV-26493,03-06-2025,19-09-2023,0
4351,02-07-2023,05-03-2023,EUR,96539.59,Income,Payroll,Advertising,Vimbo,Credit Card,Engineering,CC-303 ,Pending,INV-13417,07-04-2024,21-03-2023,0
4352,17-09-2023,21-01-2023,PHP,132994.01,Income,Sales,Software Subscriptions,JumpXS,Debit Card,Training,CC-238 ,Pending,INV-85211,18-02-2023,13-10-2024,0
4353,17-05-2024,19-09-2023,EUR,84458.85,Expense,Administration,Advertising,Twimbo,Cash,Sales,CC-027 ,Posted,INV-39632,29-03-2025,09-03-2023,0
4354,08-10-2024,10-08-2023,MAD,41761.72,Income,Administration,Salaries,Meevee,Debit Card,Training,CC-784 ,Pending,INV-69267,18-07-2024,22-02-2023,0
4355,10-01-2024,28-08-2024,NGN,0,Income,Administration,Cloud Services,Jatri,Bank Transfer,Accounting,CC-292 ,Posted,INV-95724,19-07-2023,26-11-2023,28491.3
4356,17-12-2023,,IDR,178910.86,Expense,Operations,Software Subscriptions,Skajo,UPI,Product Management,CC-357 ,Failed,INV-83681,19-03-2024,29-03-2023,0
4357,10-08-2023,16-08-2023,IDR,0,Expense,Payroll,Logistics,Chatterbridge,UPI,Sales,CC-270 ,Reversed,INV-54333,05-10-2024,29-10-2024,34816.32
4358,09-03-2023,20-02-2024,RUB,172032.88,Expense,Operations,Rent,Yamia,Cash,Sales,CC-205 ,Reversed,INV-56244,24-06-2023,13-01-2024,0
4359,18-06-2023,09-12-2024,RUB,0,Expense,Technology,Logistics,Tekfly,Bank Transfer,Business Development,CC-973 ,Pending,INV-17093,30-04-2023,31-07-2023,46952.36
4360,20-03-2024,18-07-2023,CNY,0,Income,Operations,Salaries,Trunyx,UPI,Marketing,CC-032 ,Failed,INV-84482,18-02-2023,26-01-2024,48721.75
4361,29-08-2024,08-06-2023,CNY,55008.86,Expense,Operations,Rent,Cogidoo,Credit Card,Human Resources,CC-704 ,Posted,INV-52866,27-09-2024,19-11-2023,0
4362,02-10-2023,,CNY,0,Expense,Marketing,Software Subscriptions,Jazzy,UPI,Accounting,CC-598 ,Reversed,INV-58256,19-05-2024,12-01-2023,46596.32
4363,09-03-2023,25-12-2023,RSD,0,Expense,Sales,Cloud Services,Quaxo,UPI,Legal,CC-634 ,Posted,INV-42979,26-02-2023,21-12-2023,17382.89
4364,31-10-2024,14-04-2024,PYG,13596.4,Transfer,Operations,Logistics,Quinu,Credit Card,Research and Development,CC-779 ,Pending,INV-13378,01-02-2024,16-12-2023,0
4365,10-02-2023,05-01-2024,HTG,29220.8,Income,Marketing,Logistics,Quinu,Bank Transfer,Services,CC-875 ,Failed,INV-68048,07-08-2024,07-01-2024,0
4366,18-07-2024,01-08-2023,BRL,166974.12,Income,Administration,Advertising,Thoughtsphere,Credit Card,Marketing,CC-662 ,Posted,INV-84383,15-12-2023,07-07-2023,0
4367,25-03-2023,17-09-2024,EUR,83093.73,Income,Marketing,Logistics,Mycat,UPI,Human Resources,CC-339 ,Failed,INV-67435,17-09-2023,11-05-2024,0
4368,28-10-2023,26-10-2024,CNY,77501.99,Expense,Operations,Rent,Dabjam,Bank Transfer,Training,CC-577 ,Failed,INV-50420,27-09-2023,17-12-2024,0
4369,22-02-2023,24-05-2024,PLN,31212.09,Income,Technology,Advertising,Izio,Cash,Human Resources,CC-162 ,Pending,INV-48846,02-04-2024,05-03-2023,0
4370,13-03-2023,13-02-2024,RUB,0,Income,Sales,Logistics,Flashdog,UPI,Research and Development,CC-012 ,Reversed,INV-42502,30-12-2023,03-03-2025,17548.34
4371,29-10-2023,22-10-2024,CNY,18873.94,Transfer,Marketing,Logistics,Mita,UPI,Sales,CC-928 ,Posted,INV-14281,23-08-2023,07-01-2024,0
4372,17-06-2024,27-09-2024,USD,80770.59,Transfer,Marketing,Rent,Mybuzz,Bank Transfer,Business Development,CC-476 ,Reversed,INV-09178,04-12-2023,08-03-2025,0
4373,29-04-2023,25-01-2023,BYR,192305.57,Income,Payroll,Advertising,Voonix,Debit Card,Sales,CC-820 ,Pending,INV-94782,25-07-2023,03-04-2024,0
4374,06-12-2023,02-10-2023,EUR,146311.43,Expense,Technology,Cloud Services,Thoughtbridge,UPI,Product Management,CC-123 ,Posted,INV-66717,13-02-2023,21-12-2024,0
4375,18-07-2024,12-12-2023,IDR,4987.02,Transfer,Operations,Advertising,Flashspan,Debit Card,Sales,CC-860 ,Posted,INV-51645,19-03-2025,17-03-2025,0
4376,08-06-2024,,PHP,0,Expense,Sales,Rent,Skivee,Debit Card,Marketing,CC-414 ,Reversed,INV-24440,30-03-2023,27-01-2023,29692.01
4377,12-11-2024,01-10-2024,IDR,130225.8,Expense,Operations,Software Subscriptions,Katz,UPI,Human Resources,CC-390 ,Pending,INV-62245,16-08-2024,30-04-2023,0
4378,22-07-2024,12-05-2023,BRL,178517.5,Income,Sales,Advertising,Wordtune,Cash,Research and Development,CC-132 ,Failed,INV-02078,11-02-2023,22-12-2023,0
4379,02-10-2024,18-04-2023,XCD,128470.09,Income,Payroll,Cloud Services,Zoomcast,Cash,Training,CC-932 ,Reversed,INV-73128,05-04-2023,24-05-2023,0
4380,03-01-2024,01-11-2024,IDR,100673.7,Expense,Marketing,Salaries,Chatterpoint,Cash,Legal,CC-399 ,Failed,INV-88984,11-06-2023,01-03-2023,0
4381,04-04-2024,08-01-2023,CNY,3313.38,Income,Operations,Cloud Services,Livepath,Debit Card,Sales,CC-591 ,Reversed,INV-36161,10-10-2024,05-06-2024,0
4382,06-01-2023,30-10-2023,PHP,0,Transfer,Sales,Logistics,Janyx,Credit Card,Services,CC-286 ,Posted,INV-28417,02-06-2025,17-07-2024,18669.87
4383,06-06-2024,30-08-2023,MMK,0,Income,Administration,Software Subscriptions,Twitterworks,UPI,Training,CC-986 ,Pending,INV-77503,18-07-2024,29-03-2024,49746.63
4384,19-09-2024,10-03-2023,CNY,75170.34,Expense,Technology,Rent,Trunyx,Bank Transfer,Human Resources,CC-916 ,Reversed,INV-07395,17-02-2024,31-12-2024,0
4385,23-09-2024,14-03-2023,ARS,13627.66,Transfer,Payroll,Logistics,Fiveclub,Cash,Product Management,CC-285 ,Pending,INV-88888,26-08-2023,29-07-2024,0
4386,02-08-2024,20-07-2023,EUR,0,Transfer,Administration,Cloud Services,Thoughtbridge,Credit Card,Engineering,CC-197 ,Failed,INV-01810,20-04-2024,11-03-2024,48921.26
4387,04-10-2023,30-01-2024,EUR,0,Income,Administration,Salaries,Eire,Debit Card,Services,CC-989 ,Reversed,INV-25876,13-10-2024,17-04-2023,16899.18
4388,29-10-2023,,CNY,141878.48,Transfer,Operations,Cloud Services,Yozio,Debit Card,Support,CC-204 ,Reversed,INV-34575,11-08-2024,31-12-2023,0
4389,01-12-2023,15-06-2024,SEK,69189.63,Income,Sales,Advertising,Izio,Debit Card,Sales,CC-166 ,Reversed,INV-12333,02-05-2023,17-01-2023,0
4390,07-12-2024,19-07-2023,EUR,171055.84,Expense,Payroll,Salaries,Flashspan,Bank Transfer,Accounting,CC-943 ,Reversed,INV-66603,07-11-2023,03-02-2024,0
4391,20-07-2024,11-07-2024,BRL,166233.27,Expense,Marketing,Software Subscriptions,Lazz,Debit Card,Marketing,CC-668 ,Failed,INV-91519,30-12-2024,26-12-2024,0
4392,10-12-2024,27-02-2023,IDR,11529.6,Expense,Payroll,Advertising,Lajo,Credit Card,Sales,CC-069 ,Posted,INV-23034,13-02-2023,08-02-2024,0
4393,09-08-2024,18-09-2023,SEK,0,Expense,Sales,Cloud Services,Shuffledrive,Bank Transfer,Sales,CC-139 ,Reversed,INV-88668,17-08-2024,10-12-2024,14290.49
4394,04-01-2024,07-01-2023,NOK,17410.43,Income,Marketing,Logistics,Vidoo,Debit Card,Sales,CC-792 ,Failed,INV-49124,29-12-2023,16-02-2025,0
4395,06-04-2023,,HUF,0,Expense,Operations,Cloud Services,Skynoodle,UPI,Sales,CC-242 ,Pending,INV-88916,21-09-2023,23-01-2025,11330.77
4396,10-12-2023,18-11-2023,EUR,166034.36,Expense,Payroll,Advertising,Shuffletag,UPI,Research and Development,CC-896 ,Pending,INV-54325,10-04-2023,02-04-2023,0
4397,11-10-2023,,CUP,0,Transfer,Operations,Logistics,Demivee,Bank Transfer,Services,CC-925 ,Pending,INV-00918,28-06-2023,26-11-2024,2115.74
4398,28-09-2023,14-01-2023,CZK,191333.5,Income,Payroll,Cloud Services,Yodel,Credit Card,Product Management,CC-656 ,Pending,INV-30306,07-01-2023,07-11-2024,0
4399,19-03-2024,08-08-2023,CNY,88524.76,Expense,Technology,Advertising,Buzzbean,Bank Transfer,Training,CC-657 ,Posted,INV-07393,06-05-2024,14-01-2023,0
4400,09-02-2023,18-01-2024,ARS,190968.67,Income,Sales,Logistics,Skyvu,UPI,Support,CC-549 ,Pending,INV-37064,28-03-2025,18-02-2025,0
4401,27-06-2024,24-11-2024,CNY,158179.25,Income,Technology,Rent,Browseblab,UPI,Human Resources,CC-347 ,Pending,INV-06263,14-02-2025,02-04-2023,0
4402,17-05-2024,06-08-2024,CNY,0,Transfer,Marketing,Advertising,Teklist,Credit Card,Sales,CC-645 ,Posted,INV-33358,13-04-2024,01-09-2023,12035.09
4403,29-05-2023,11-09-2024,IDR,47533.43,Income,Sales,Salaries,Tagfeed,UPI,Marketing,CC-812 ,Failed,INV-45614,18-09-2023,06-10-2024,0
4404,15-02-2024,28-01-2024,RUB,185012.48,Transfer,Payroll,Software Subscriptions,Realfire,UPI,Training,CC-268 ,Posted,INV-00576,10-11-2024,01-10-2023,0
4405,31-10-2023,13-01-2023,MXN,171311.57,Transfer,Operations,Logistics,Cogibox,Debit Card,Training,CC-634 ,Reversed,INV-74928,17-02-2025,12-03-2025,0
4406,12-09-2023,30-09-2024,BRL,138126.81,Expense,Marketing,Advertising,Voolia,UPI,Product Management,CC-014 ,Reversed,INV-67351,18-12-2023,10-07-2023,0
4407,27-09-2023,15-12-2023,IDR,0,Transfer,Marketing,Rent,Meezzy,Bank Transfer,Services,CC-158 ,Failed,INV-47534,14-07-2024,10-06-2024,39700.64
4408,23-09-2024,26-09-2023,PLN,14137.59,Transfer,Technology,Advertising,Twitterbridge,Credit Card,Engineering,CC-743 ,Posted,INV-70556,12-09-2023,02-06-2024,0
4409,19-06-2024,10-09-2024,IDR,21871.01,Expense,Operations,Rent,Jaxbean,UPI,Research and Development,CC-550 ,Posted,INV-69838,16-03-2024,25-04-2023,0
4410,10-06-2023,24-11-2024,VND,51787,Income,Technology,Salaries,Thoughtmix,Bank Transfer,Training,CC-708 ,Reversed,INV-40353,20-10-2024,05-07-2024,0
4411,13-06-2024,29-07-2023,RUB,68175.81,Expense,Sales,Logistics,Pixonyx,Bank Transfer,Services,CC-269 ,Reversed,INV-50856,21-05-2024,19-02-2023,0
4412,18-03-2023,03-04-2023,EUR,136361.36,Transfer,Marketing,Rent,Yabox,UPI,Engineering,CC-846 ,Posted,INV-43758,02-11-2025,08-10-2024,0
4413,01-09-2024,19-04-2024,PHP,0,Transfer,Technology,Logistics,Quinu,Debit Card,Services,CC-814 ,Reversed,INV-91041,17-09-2024,18-09-2023,19575.41
4414,14-07-2024,30-01-2023,PHP,135814.55,Expense,Payroll,Logistics,Minyx,UPI,Legal,CC-550 ,Posted,INV-07457,08-10-2023,22-05-2024,0
4415,20-03-2024,02-01-2024,RUB,59270.41,Income,Technology,Logistics,Reallinks,Bank Transfer,Engineering,CC-226 ,Pending,INV-10338,27-11-2023,30-05-2023,0
4416,10-07-2024,30-04-2023,CNY,152167.7,Transfer,Marketing,Software Subscriptions,Blogtags,Debit Card,Support,CC-357 ,Failed,INV-33066,28-06-2024,10-08-2024,0
4417,24-08-2024,01-03-2024,MZN,122505.67,Expense,Operations,Advertising,Eire,UPI,Sales,CC-290 ,Pending,INV-02127,30-04-2023,20-01-2025,0
4418,04-09-2023,25-12-2024,IDR,136771.52,Transfer,Sales,Advertising,Eare,Cash,Sales,CC-116 ,Reversed,INV-30039,18-09-2023,01-02-2024,0
4419,02-12-2023,26-01-2023,BAM,0,Income,Operations,Logistics,Zoombeat,Cash,Sales,CC-730 ,Pending,INV-61822,25-03-2024,11-04-2023,12488.3
4420,28-10-2023,09-01-2023,AUD,169923.18,Expense,Payroll,Salaries,Oyoba,Credit Card,Legal,CC-236 ,Pending,INV-31541,09-09-2024,15-01-2025,0
4421,02-02-2023,24-09-2024,JPY,190872.52,Income,Operations,Logistics,Meembee,Cash,Marketing,CC-437 ,Pending,INV-19655,06-01-2023,09-02-2025,0
4422,02-09-2024,04-09-2023,EUR,133996.68,Expense,Sales,Logistics,Flipstorm,Debit Card,Accounting,CC-460 ,Posted,INV-55839,02-07-2025,23-04-2024,0
4423,01-01-2023,05-01-2023,PKR,53391.02,Expense,Sales,Software Subscriptions,Trupe,Cash,Accounting,CC-308 ,Posted,INV-26742,07-06-2023,22-12-2023,0
4424,05-09-2023,,QAR,21769.16,Income,Payroll,Salaries,Demivee,Credit Card,Product Management,CC-860 ,Failed,INV-58621,25-01-2025,21-01-2023,0
4425,02-05-2024,19-11-2024,CNY,26057.98,Income,Payroll,Logistics,Devbug,UPI,Marketing,CC-524 ,Reversed,INV-88859,01-01-2023,29-06-2024,0
4426,18-08-2024,11-06-2024,CNY,73504.9,Transfer,Payroll,Software Subscriptions,Brainsphere,Bank Transfer,Services,CC-909 ,Reversed,INV-90744,04-11-2023,06-01-2025,0
4427,09-02-2023,14-11-2023,VND,0,Transfer,Administration,Software Subscriptions,Meezzy,Cash,Support,CC-559 ,Posted,INV-35828,24-01-2024,08-03-2023,45052.58
4428,03-08-2024,18-08-2024,PLN,0,Expense,Technology,Rent,Kwinu,Debit Card,Accounting,CC-599 ,Reversed,INV-35034,01-10-2023,13-09-2024,27518.68
4429,19-07-2023,25-07-2023,PLN,0,Income,Marketing,Rent,Gigazoom,UPI,Human Resources,CC-754 ,Posted,INV-90253,17-10-2024,10-10-2023,2091.33
4430,03-09-2023,07-06-2024,XAF,143863.91,Expense,Technology,Rent,Quimm,UPI,Product Management,CC-082 ,Pending,INV-99662,17-09-2023,18-07-2023,0
4431,01-07-2023,26-10-2024,KRW,18374.41,Expense,Marketing,Advertising,Pixoboo,Debit Card,Product Management,CC-649 ,Reversed,INV-70092,11-07-2023,03-09-2023,0
4432,07-04-2023,30-08-2024,CNY,159086.45,Transfer,Administration,Logistics,Quaxo,Bank Transfer,Legal,CC-832 ,Failed,INV-56773,07-06-2023,17-08-2023,0
4433,05-08-2024,03-12-2023,SDG,78827.03,Transfer,Marketing,Cloud Services,Livetube,Debit Card,Support,CC-474 ,Posted,INV-19885,14-03-2023,15-11-2024,0
4434,20-10-2023,02-12-2023,COP,159819.98,Expense,Technology,Advertising,Gigabox,Debit Card,Business Development,CC-640 ,Failed,INV-69171,16-07-2023,03-04-2023,0
4435,28-04-2023,05-06-2024,EUR,189841.05,Expense,Technology,Salaries,Twinte,Credit Card,Human Resources,CC-595 ,Pending,INV-67130,24-12-2023,19-07-2023,0
4436,15-10-2024,10-05-2023,IDR,0,Income,Technology,Cloud Services,Rhycero,Cash,Business Development,CC-083 ,Failed,INV-17988,22-11-2024,19-03-2023,41560.9
4437,05-03-2024,02-10-2023,BRL,55572.82,Expense,Payroll,Software Subscriptions,Twinder,UPI,Legal,CC-600 ,Posted,INV-63815,06-10-2024,25-04-2024,0
4438,15-12-2024,,COP,170769.17,Transfer,Administration,Rent,Zooxo,Cash,Support,CC-936 ,Reversed,INV-18511,29-05-2023,07-07-2024,0
4439,05-09-2023,15-11-2024,IDR,122281.12,Income,Payroll,Rent,Jabbersphere,Credit Card,Sales,CC-456 ,Reversed,INV-11661,06-04-2023,11-03-2023,0
4440,28-07-2024,11-06-2024,UAH,0,Transfer,Technology,Cloud Services,Feednation,UPI,Training,CC-255 ,Pending,INV-10554,03-03-2024,10-06-2024,21311.51
4441,26-12-2023,05-05-2024,IDR,111831.35,Transfer,Sales,Logistics,Gabspot,Debit Card,Services,CC-789 ,Pending,INV-59614,30-03-2024,23-12-2024,0
4442,01-02-2023,07-05-2023,MYR,182871.3,Income,Marketing,Rent,Flashset,Debit Card,Services,CC-000 ,Posted,INV-01544,01-08-2023,22-08-2024,0
4443,15-12-2023,02-06-2024,SYP,50683.2,Transfer,Sales,Logistics,Innotype,Credit Card,Services,CC-587 ,Failed,INV-86676,22-02-2023,03-02-2023,0
4444,14-02-2023,01-06-2024,EUR,68104.3,Expense,Operations,Salaries,Brainsphere,Debit Card,Legal,CC-042 ,Pending,INV-87088,08-11-2024,28-10-2023,0
4445,18-12-2024,17-07-2024,IDR,0,Transfer,Operations,Advertising,Jetpulse,Cash,Accounting,CC-098 ,Failed,INV-70581,29-06-2024,22-02-2024,14084.39
4446,09-02-2024,07-03-2024,BRL,69475.61,Expense,Marketing,Software Subscriptions,Myworks,UPI,Business Development,CC-849 ,Reversed,INV-91248,27-11-2023,16-11-2023,0
4447,08-08-2024,06-06-2024,BWP,0,Transfer,Administration,Cloud Services,Realcube,Credit Card,Engineering,CC-837 ,Posted,INV-62036,26-08-2024,20-06-2024,3873.58
4448,22-03-2024,26-06-2024,IDR,115366.09,Transfer,Operations,Software Subscriptions,Avaveo,UPI,Sales,CC-937 ,Reversed,INV-54859,01-08-2023,12-01-2024,0
4449,21-07-2023,14-11-2023,TND,67761.56,Income,Marketing,Rent,Jazzy,Credit Card,Engineering,CC-305 ,Failed,INV-50301,11-11-2023,11-08-2024,0
4450,18-02-2024,,RUB,47854.35,Transfer,Marketing,Advertising,Yambee,UPI,Business Development,CC-427 ,Failed,INV-87301,04-05-2024,10-06-2024,0
4451,25-10-2023,23-02-2024,RUB,188519.24,Expense,Payroll,Salaries,Talane,Bank Transfer,Legal,CC-983 ,Pending,INV-44990,13-10-2023,12-10-2023,0
4452,31-10-2023,23-07-2023,HNL,16835.08,Expense,Operations,Advertising,Rhybox,UPI,Business Development,CC-839 ,Posted,INV-93211,23-04-2024,06-03-2024,0
4453,10-06-2024,27-01-2023,EUR,60958.85,Income,Operations,Salaries,Dablist,Cash,Product Management,CC-836 ,Reversed,INV-07270,21-03-2025,17-03-2024,0
4454,28-11-2023,10-10-2023,CNY,0,Income,Operations,Salaries,Gigaclub,Debit Card,Services,CC-335 ,Reversed,INV-14669,10-09-2024,04-12-2024,43820.62
4455,28-11-2024,08-12-2024,RUB,0,Income,Operations,Software Subscriptions,Browsezoom,Cash,Marketing,CC-472 ,Pending,INV-63294,22-02-2023,20-02-2025,24119.62
4456,04-07-2024,23-07-2024,CNY,76872.75,Transfer,Administration,Salaries,Shuffletag,Cash,Marketing,CC-691 ,Pending,INV-88046,17-05-2023,04-01-2025,0
4457,09-01-2024,28-09-2023,RSD,42248.31,Transfer,Operations,Cloud Services,Yamia,Credit Card,Accounting,CC-407 ,Posted,INV-10360,20-03-2023,16-01-2023,0
4458,08-02-2023,13-05-2024,IDR,190690.62,Income,Sales,Software Subscriptions,Tekfly,UPI,Engineering,CC-939 ,Failed,INV-00204,03-02-2025,11-05-2024,0
4459,24-07-2024,,JPY,4466.58,Expense,Payroll,Software Subscriptions,Dablist,Bank Transfer,Human Resources,CC-688 ,Reversed,INV-04416,05-07-2023,14-08-2024,0
4460,15-04-2023,21-04-2023,MXN,176540.63,Transfer,Sales,Advertising,Linktype,Bank Transfer,Product Management,CC-355 ,Failed,INV-44751,26-12-2024,25-03-2023,0
4461,05-01-2024,,BRL,173128.7,Transfer,Sales,Rent,Realcube,UPI,Support,CC-973 ,Pending,INV-98874,25-04-2023,10-07-2024,0
4462,02-01-2024,09-11-2024,CNY,88649.73,Transfer,Operations,Rent,Jabberbean,Bank Transfer,Product Management,CC-438 ,Failed,INV-86775,23-06-2024,11-02-2023,0
4463,03-05-2023,22-01-2023,ILS,57987.2,Expense,Technology,Cloud Services,Skinix,Bank Transfer,Engineering,CC-128 ,Posted,INV-60051,11-12-2023,22-05-2023,0
4464,01-01-2024,,XAF,0,Transfer,Technology,Software Subscriptions,Skiba,Bank Transfer,Engineering,CC-999 ,Failed,INV-27643,23-04-2024,09-02-2025,19085.85
4465,12-02-2023,22-08-2023,IDR,94723.49,Transfer,Payroll,Rent,Skivee,Debit Card,Services,CC-326 ,Reversed,INV-50646,24-10-2023,20-09-2024,0
